date,address,postal_code,county,price,not_full_market_price,vat_exclusive,description_of_property,property_size_description
"23/07/2010","BALLYNOE (BALLINOE), CAUSEWAY","","Kerry","€270,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/07/2010","Boleyard, Shraheens, Balla","","Mayo","€65,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/07/2010","Brescia, Strandhill Rd, Sligo","","Sligo","€225,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/07/2010","Caher, Louisburgh","","Mayo","€317,950.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/07/2010","Cappanasmear, Borrisokane","","Tipperary","€85,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/07/2010","Corballymorgan, Barna, Co. Galway","","Galway","€190,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/07/2010","Deansgrove, Cashel","","Tipperary","€254,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/07/2010","Drumconora, Barefield, Ennis","","Clare","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/07/2010","Faddenmore, Carraig, Birr","","Tipperary","€175,000.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"23/07/2010","Faddenmore, Carrig, Birr","","Offaly","€175,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/07/2010","Forchester, Inch, Gorey","","Wexford","€240,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/07/2010","Gartnaneane, Bailieborough","","Cavan","€205,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/07/2010","Gortnara, Claremorris","","Mayo","€203,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/07/2010","Killycrone, Stradone","","Cavan","€70,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/07/2010","Killyganard, Athy, Co. Kildare","","Kildare","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/07/2010","Knockacareigh orse Deermount, Lissarda","","Cork","€275,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/07/2010","Knockarourke, Donoughmore","","Cork","€272,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/07/2010","Knockaunroe, Kilteely","","Limerick","€161,200.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/07/2010","Laurel House, Cloran, Athboy","","Westmeath","€358,300.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/07/2010","Laurencetown, Kilfinane, Co. Limerick","","Limerick","€210,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/07/2010","Lordello, 3a Delgany Glen, Greystones","","Wicklow","€665,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/07/2010","Main Street, Castlebellingham","","Louth","€300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/07/2010","Main Street, Maynooth","","Kildare","€75,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"23/07/2010","Main Street, Maynooth","","Kildare","€25,000.00","Yes","No","New Dwelling house /Apartment","less than 38 sq metres"
"23/07/2010","Main Street, Maynooth","","Kildare","€25,000.00","Yes","No","New Dwelling house /Apartment","less than 38 sq metres"
"23/07/2010","Main Street, Maynooth","","Kildare","€25,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"23/07/2010","Munnia, Newport","","Tipperary","€260,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/07/2010","No. 4 The Meadows, Kilbarry Road, Dunmanway","","Cork","€136,872.25","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"23/07/2010","No.10 College Green, Dunmore Road, Tuam","","Galway","€188,750.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"23/07/2010","Ower West, Roscahill, Co. Galway","","Galway","€110,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/07/2010","Phoepotstown, Kilcock","","Meath","€236,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/07/2010","Portmor, Greys Lane, Howth","","Dublin","€900,000.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"23/07/2010","Rinmore, Knockmore, Ballina","","Mayo","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/07/2010","Rossestown, Thurles","","Tipperary","€400,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/07/2010","slyguff, Bagenalstown","","Carlow","€100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/07/2010","The Cottage, Ballybeg, Ferns","","Wexford","€75,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/07/2010","Thurlesbeg, Cashel","","Tipperary","€255,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/07/2010","Tulach Leis, Gracedieu East","","Waterford","€275,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/07/2010","1 The Crescent, Westgrove, Donnybrook  Douglas","","Cork","€110,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"24/07/2010","4 Stonepark Crescent  Stonepark, Pairc na gCloch  Drumnasillagh, Glenties  Co Donegal","","Donegal","€202,643.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"24/07/2010","81 Avoca Park, Blackrock","","Dublin","€810,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/07/2010","Gillstown, ATHBOY, CO MEATH","","Meath","€305,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/07/2010","47 Avoca Park, Blackrock, County Dublin","","Dublin","€800,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/07/2010","1  Cove Terrace, Sandycove Avenue East, Sandycove","","Dublin","€1,235,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/07/2010","1 Castle Downs Croft, Seabury, Malahide","","Dublin","€380,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/07/2010","10 Ashfield Drive, Naas","","Kildare","€223,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/07/2010","11  WASHINGTON STREET, DUBLIN 8","Dublin 8","Dublin","€75,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/07/2010","11 Carrowkeel, Mallow","","Cork","€81,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/07/2010","11 The Crescent, Highfield Park, Ballincollig","","Cork","€237,886.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"26/07/2010","117 St Peters Place, Arklow","","Wicklow","€127,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/07/2010","12 Ashgrove Drive, Naas","","Kildare","€10,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/07/2010","12 The Avenue, Cahir","","Tipperary","€165,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/07/2010","139 Merrion Village, Ballsbridge","","Dublin","€370,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/07/2010","14 Boroimhe Maples, Swords, County Dublin","","Dublin","€233,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/07/2010","14 Nicholas Square, Ballymacthomas, Cork","","Cork","€165,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/07/2010","143 Wedgewood, Sandyford, Dublin 16","","Dublin","€302,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/07/2010","15 St Mary's Crescent, Walkinstown","Dublin 12","Dublin","€310,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/07/2010","15 Summerfield Close, Blanchardstown, Dublin 15","","Dublin","€319,850.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/07/2010","16 Cannonbrook Court, Lucan","","Dublin","€230,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/07/2010","17  Mount Eustace Drive, Tyrellstown","Dublin 15","Dublin","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/07/2010","17 Assumption Park, Roscrea","","Tipperary","€100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/07/2010","18 Melview Glen, Melview, Longford","","Longford","€210,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/07/2010","183 Curragh Woods, Frankfield, Douglas","","Cork","€247,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/07/2010","2 Glenview Terrace, Farronshone, Limerick","","Limerick","€146,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/07/2010","21 Walkinstown Park, Walkinstown, Diblin 12","","Dublin","€217,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/07/2010","25 LANESBOROUGH VIEW, FINGLAS","Dublin 11","Dublin","€240,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/07/2010","26 Collins Park, Rathvilly","","Carlow","€85,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/07/2010","26 KILTALOWN HEIGHTS, JOBSTOWN, TALLAGHT","","Dublin","€142,600.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/07/2010","26 Lissadell, Maryborough Hill, Douglas  Cork","","Cork","€262,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/07/2010","28 Gleann Fia, Killeagh Road, Mogeely","","Cork","€170,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/07/2010","29 Beech Avenue, The Paddock, Enniscorthy","","Wexford","€135,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/07/2010","3  Abbey Close, Rochford Manor, Trim","","Meath","€192,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/07/2010","3 O'Rahilly View, Gusserane, New Ross","","Wexford","€140,969.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"26/07/2010","3 O'Rahilly View, Gusserane, New Ross","","Wexford","€140,969.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"26/07/2010","32 Cluain na Laoi, Kilkishen, Co. Clare","","Clare","€139,775.33","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"26/07/2010","32 Lios Cara Drive, Killeens, Co Cork","","Cork","€272,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/07/2010","33 Toorvalley, Moate","","Westmeath","€85,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/07/2010","34 Chapel Street, Mountmellick","","Laois","€85,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/07/2010","36 Springmount, Kinsale","","Cork","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/07/2010","39 WAINSFORT, ROCHESTOWN","","Cork","€270,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/07/2010","4  Cluain Aoibhinn, Walsheslough, Rosslare Strand","","Wexford","€267,048.45","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"26/07/2010","40  Hillview, Clane","","Kildare","€175,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/07/2010","41 Carraig Linn, Loughrea","","Galway","€155,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"26/07/2010","41 Glencloy Road, Whitehall","Dublin 9","Dublin","€194,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/07/2010","48 Coill Clocha, Oranmore","","Galway","€200,000.00","No","Yes","New Dwelling house /Apartment","less than 38 sq metres"
"26/07/2010","54 Lambay View, Rush, County Dublin","","Dublin","€280,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/07/2010","55 Ardilaun Heights, Mullingar","","Westmeath","€123,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/07/2010","55 Dunfierth Park, Johnstown Bridge, Enfield","","Kildare","€466,960.35","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"26/07/2010","57 Newcastle Boulevard, Newcastle","","Dublin","€185,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"26/07/2010","7 Lackabane Village, Fossa, Killarney","","Kerry","€313,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/07/2010","7 Mount Anville Park, Goatstown","Dublin 14","Dublin","€978,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/07/2010","70 Glenview Park, Tallaght","Dublin 24","Dublin","€275,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/07/2010","78 Botanic Avenue, Drumcondra","Dublin 9","Dublin","€350,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/07/2010","80 WHITECHURCH WAY, BALLYBODEN, DUBLIN 16","","Dublin","€175,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/07/2010","86 The Oaks, Newbridge","","Kildare","€185,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/07/2010","87 Sycamore Drive, Rathnapish, Carlow","","Carlow","€175,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/07/2010","9 Sandyford Hall Grove, Sandyford","","Dublin","€390,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/07/2010","9 The Sycamores, Freshford Road, Kilkenny","","Kilkenny","€215,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/07/2010","90 Fitzroy Avenue, Drumcondra","Dublin 9","Dublin","€330,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/07/2010","97 castlegate way, adamstown, lucan","","Dublin","€210,265.00","No","Yes","New Dwelling house /Apartment","less than 38 sq metres"
"26/07/2010","98  Claremont Court, Glasnevin","Dublin 11","Dublin","€362,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/07/2010","Atlantic Road, Lisdoonvarna","","Clare","€160,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"26/07/2010","ballinglen, tara hill, gorey","","Wexford","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/07/2010","Ballinvilla, Castlebar","","Mayo","€175,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/07/2010","Banteer Road, Kanturk","","Cork","€173,334.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/07/2010","Baunkyle, Corofin","","Clare","€335,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/07/2010","Clonattin Lower, Gorey","","Wexford","€175,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/07/2010","Clontead More, Coachford, County Cork","","Cork","€175,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/07/2010","Coolnacon, Clonroche, Enniscorthy","","Wexford","€198,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/07/2010","Creeragh, Ballingarry, Roscrea","","Tipperary","€106,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/07/2010","Dromgarriff, Bantry","","Cork","€130,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/07/2010","Garendenny, Crettyard, Carlow","","Carlow","€63,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/07/2010","Gortadrislig, Lixnaw","","Kerry","€47,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/07/2010","Hillcrest, Tonegurrane, Corrandulla","","Galway","€171,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/07/2010","Kenaglug, Malin Road, Carndonagh","","Donegal","€167,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/07/2010","Kilpatrick, Ballinea, Mullingar","","Westmeath","€820,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/07/2010","Knocknacarrow, Boyle","","Roscommon","€240,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/07/2010","Knockroe, Kilteely","","Limerick","€275,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/07/2010","liskennett west, granagh, kilmallock","","Limerick","€72,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/07/2010","No 18 Pairc na gCrann, Glanworth","","Cork","€176,210.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"26/07/2010","no 8 fairway drive, the links sandhill road, ballybunion","","Kerry","€192,175.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"26/07/2010","Rathkineely, Ballinagare, Castlerea","","Roscommon","€60,000.00","No","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"26/07/2010","Rusheen, Carrowholly, Westport","","Mayo","€155,000.00","No","No","Second-Hand Dwelling house /Apartment",""
